# Pathway	Plrevelo-FD21771986_Abundance	Plrevelo-FD21772050_Abundance	Plrevelo-FD21772081_Abundance	Plrevelo-FD21772173_Abundance	Plrevelo-FD21772179_Abundance	Plrevelo-FD21772189_Abundance	Plrevelo-FD21772205_Abundance	Plrevelo-FD21772244_Abundance	Plrevelo-FD21772250_Abundance	Plrevelo-FD21772261_Abundance	Plrevelo-FD21772292_Abundance	Plrevelo-FD21772298_Abundance	Plrevelo-FD21772337_Abundance	Plrevelo-FD21772346_Abundance	Plrevelo-FD21772347_Abundance	Plrevelo-FD21772351_Abundance	Plrevelo-FD21772392_Abundance	Plrevelo-FD21772426_Abundance	Plrevelo-FD21772472_Abundance	Plrevelo-FD21772506_Abundance	Plrevelo-FD21772578_Abundance	Plrevelo-FD21772697_Abundance	Plrevelo-FD21772699_Abundance	Plrevelo-FD21772702_Abundance	Plrevelo-FD21772766_Abundance	Plrevelo-FD21772802_Abundance	Plrevelo-FD21772806_Abundance	Plrevelo-FD21772808_Abundance	Plrevelo-FD21772863_Abundance	Plrevelo-FD21772880_Abundance	Plrevelo-FD21772902_Abundance	Plrevelo-FD21772906_Abundance	Plrevelo-FD21772908_Abundance	Plrevelo-FD21772910_Abundance	Plrevelo-FD21772934_Abundance	Plrevelo-FD21772976_Abundance	Plrevelo-FD21773016_Abundance	Plrevelo-FD21773025_Abundance	Plrevelo-FD21773044_Abundance	Plrevelo-FD21773059_Abundance	Plrevelo-FD21773104_Abundance	Plrevelo-FD21773106_Abundance	Plrevelo-FD21773116_Abundance	Plrevelo-FD21773140_Abundance	Plrevelo-FD21773174_Abundance	Plrevelo-FD21773221_Abundance	Plrevelo-FD21773259_Abundance	Plrevelo-FD21773306_Abundance	Plrevelo-FD21773308_Abundance	Plrevelo-FD21773309_Abundance	Plrevelo-FD21773313_Abundance	Plrevelo-FD21773335_Abundance	Plrevelo-FD21773336_Abundance	Plrevelo-FD21773352_Abundance	Plrevelo-FD21773369_Abundance	Plrevelo-FD21773450_Abundance	Plrevelo-FD21773461_Abundance	Plrevelo-FD21773511_Abundance	Plrevelo-FD21773537_Abundance	Plrevelo-FD21773545_Abundance	Plrevelo-FD21773589_Abundance	Plrevelo-FD21773630_Abundance	Plrevelo-FD21773644_Abundance	Plrevelo-FD21773653_Abundance	Plrevelo-FD21773669_Abundance	Plrevelo-FD21773675_Abundance	Plrevelo-FD21773737_Abundance	Plrevelo-FD21773744_Abundance	Plrevelo-FD21773746_Abundance	Plrevelo-FD21773752_Abundance	Plrevelo-FD21773775_Abundance	Plrevelo-FD21773783_Abundance	Plrevelo-FD21773819_Abundance	Plrevelo-FD21773832_Abundance	Plrevelo-FD21773841_Abundance	Plrevelo-FD21773846_Abundance	Plrevelo-FD21773847_Abundance	Plrevelo-FD21773858_Abundance	Plrevelo-FD21773873_Abundance	Plrevelo-FD21773934_Abundance	Plrevelo-FD21773965_Abundance	Plrevelo-FD21773988_Abundance	Plrevelo-FD21774007_Abundance	Plrevelo-FD21774021_Abundance	Plrevelo-FD21774037_Abundance	Plrevelo-FD21774042_Abundance	Plrevelo-FD21774045_Abundance	Plrevelo-FD21774064_Abundance	Plrevelo-FD21774070_Abundance	Plrevelo-FD21774113_Abundance	Plrevelo-FD21774123_Abundance	Plrevelo-FD21774163_Abundance	Plrevelo-FD21774168_Abundance	Plrevelo-FD21774169_Abundance	Plrevelo-FD21774233_Abundance	Plrevelo-FD21774318_Abundance	Plrevelo-FD21774370_Abundance	Plrevelo-FD21774401_Abundance	Plrevelo-FD21774408_Abundance	Plrevelo-FD21774415_Abundance	Plrevelo-FD21774444_Abundance	Plrevelo-FD21774492_Abundance	Plrevelo-FD21774498_Abundance	Plrevelo-FD21774517_Abundance	Plrevelo-FD21774522_Abundance	Plrevelo-FD21774523_Abundance	Plrevelo-FD21774524_Abundance	Plrevelo-FD21774545_Abundance	Plrevelo-FD21774611_Abundance	Plrevelo-FD21774623_Abundance	Plrevelo-FD21774626_Abundance	Plrevelo-FD21774642_Abundance	Plrevelo-FD21774681_Abundance	Plrevelo-FD21774695_Abundance	Plrevelo-FD21774702_Abundance	Plrevelo-FD21774708_Abundance	Plrevelo-FD21774709_Abundance	Plrevelo-FD21774719_Abundance	Plrevelo-FD21774760_Abundance	Plrevelo-FD21774779_Abundance	Plrevelo-FD21774799_Abundance	Plrevelo-FD21774809_Abundance	Plrevelo-FD21774818_Abundance	Plrevelo-FD21774821_Abundance	Plrevelo-NT1_J_Abundance	Plrevelo-NT1_M_Abundance	Plrevelo-NT2_J_Abundance	Plrevelo-NT2_M_Abundance	Plrevelo-NT3_J_Abundance	Plrevelo-NT3_M_Abundance	Plrevelo-NT4_J_Abundance	Plrevelo-NT4_M_Abundance	Plrevelo-NT5_J_Abundance	Plrevelo-NT5_M_Abundance	Plrevelo-Tlib1_J_Abundance	Plrevelo-Tlib1_M_Abundance	Plrevelo-Tlib2_J_Abundance	Plrevelo-Tlib2_M_Abundance	Plrevelo-Tlib3_J_Abundance	Plrevelo-Tlib3_M_Abundance	Plrevelo-Tlib4_J_Abundance	Plrevelo-Tlib4_M_Abundance	Plrevelo-Tlib5_J_Abundance	Plrevelo-Tlib5_M_Abundance
P164-PWY: purine nucleobases degradation I (anaerobic)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.4993470836	0	0	326.6788896663	0	0	0	0	0	0	98.6358054679	0	0	0	0	0	0	196.1426935790	0	0	272.5624976947	0	0	309.9286240226	593.7937848679	0	0	0	0	309.2315584073	0	0	0	0	0	0	0	0	0	0	0	0	258.4545951999	191.8110776570	0	0	0	0	0	50.7209084874	0	901.3573844508	85.5542454635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808.0155833646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.4993470836	0	0	326.6788896663	0	0	0	0	0	0	98.6358054679	0	0	0	0	0	0	196.1426935790	0	0	272.5624976947	0	0	309.9286240226	593.7937848679	0	0	0	0	309.2315584073	0	0	0	0	0	0	0	0	0	0	0	0	256.8740010778	191.8110776570	0	0	0	0	0	50.7209084874	0	901.3573844508	85.5542454635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797.0662457495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.2144313114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.8866345910	0	0	42.3296728749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.7829335068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.2144313114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.8866345910	0	0	42.3296728749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.5129113610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P221-PWY: octane oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2352644155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.8187842452	0	0	0	0	0	0	0	6.4600998412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P221-PWY: octane oxidation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2352644155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.8187842452	0	0	0	0	0	0	0	6.4600998412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23-PWY: reductive TCA cycle I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.4909489876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23-PWY: reductive TCA cycle I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.4909489876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.2984562137	0	0	0	0	0	0	155.8645503193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.9826503265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825.6974147348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.2984562137	0	0	0	0	0	0	155.8645503193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.9826503265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825.6974147348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	0	0	0	0	4960.8955713145	0	0	1488.0090783225	0	0	1109.7776149045	386.2654634436	0	0	0	2313.8181073676	0	0	0	801.2481061642	0	0	0	0	0	4516.4696571926	31.8706477780	1800.8525100669	0	593.9764581946	70.1271715029	0	0	0	0	0	0	455.6462621611	0	799.3996829433	0	0	2375.2806436361	452.6926424025	715.0946810823	41.5323777042	0	4036.9372795729	0	0	3670.5880906894	3457.9456712998	2635.7896765136	24.4145894241	0	503.6958738895	0	0	2733.3812145232	35.8640246736	0	0	3129.3115888240	942.8229067317	1161.3807565311	550.4374650594	0	16.5346841676	0	4135.0042225955	6562.1737079103	0	0	1144.7136713564	4750.2671662154	0	571.7434444173	0	6620.6893517714	3400.2596949505	0	0	0	4642.0091996452	0	225.9844341114	4037.5939753145	0	880.5443410744	0	0	0	1331.0263784014	0	0	0	335.2506890054	0	0	0	0	0	0	0	510.4454792820	0	0	0	0	129.3220585620	0	0	469.4238826481	0	0	84.2208482485	0	0	0	0	0	6092.8568718194	0	76.0920132248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	0	0	0	0	4960.8955713145	0	0	1488.0090783225	0	0	1109.7776149045	386.2654634436	0	0	0	2313.8181073676	0	0	0	801.2481061642	0	0	0	0	0	4516.4696571926	31.8706477780	1800.8525100669	0	593.9764581946	70.1271715029	0	0	0	0	0	0	455.6462621611	0	799.3996829433	0	0	2375.2806436361	452.6926424025	715.0946810823	41.5323777042	0	4036.9372795729	0	0	3670.5880906894	3457.9456712998	2635.7896765136	24.4145894241	0	503.6958738895	0	0	2733.3812145232	35.8640246736	0	0	3129.3115888240	942.8229067317	1161.3807565311	550.4374650594	0	16.5346841676	0	3753.4482753815	6562.1737079103	0	0	1144.7136713564	4750.2671662154	0	571.7434444173	0	6620.6893517714	2746.0835034947	0	0	0	4642.0091996452	0	225.9844341114	4037.5939753145	0	880.5443410744	0	0	0	1331.0263784014	0	0	0	335.2506890054	0	0	0	0	0	0	0	510.4454792820	0	0	0	0	129.3220585620	0	0	469.4238826481	0	0	84.2208482485	0	0	0	0	0	2757.5168911694	0	76.0920132248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P42-PWY: incomplete reductive TCA cycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.7526029819	0	77.6335969753	0	0	0	0	0	0	0	0	0	0	0	0	0	88.9318083710	0	0	0	0	0	0	215.9577504468	0	0	0	0	0	0	0	0	0	0	0	0	0	139.2146635221	0	0	0	0	88.0918402666	0	0	0	0	0	0	67.1260036224	0	225.4898911296	0	0	0	0	0	0	0	0	0	0	0	0	0	191.3688386279	0	0	0	0	0	0	0	0	0	0	0	167.1551600891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P42-PWY: incomplete reductive TCA cycle|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.7526029819	0	77.6335969753	0	0	0	0	0	0	0	0	0	0	0	0	0	88.9318083710	0	0	0	0	0	0	215.9577504468	0	0	0	0	0	0	0	0	0	0	0	0	0	139.2146635221	0	0	0	0	88.0918402666	0	0	0	0	0	0	67.1260036224	0	225.4898911296	0	0	0	0	0	0	0	0	0	0	0	0	0	191.3688386279	0	0	0	0	0	0	0	0	0	0	0	167.1551600891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P441-PWY: superpathway of N-acetylneuraminate degradation	0	0	0	0	234.1264468819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721.8068581108	0	0	0	0	109.6416775947	0	0	0	0	0	0	426.7595770383	0	0	0	0	0	0	0	0	0	587.7587279714	0	0	142.1474133229	0	0	0	0	0	0	0	211.9366918627	0	0	0	0	0	1003.0438277643	0	0	0	0	130.2944841707	1055.1723237625	0	0	0	0	0	0	0	434.9321834518	608.4449140001	0	0	0	856.7818018886	0	0	0	0	0	0	0	0	0	0	0	0	658.1409400271	0	0	0	0	0	0	0	70.5703332571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564.6586574119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified	0	0	0	0	234.1264468819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721.5994675660	0	0	0	0	109.6416775947	0	0	0	0	0	0	426.7595770383	0	0	0	0	0	0	0	0	0	587.7587279714	0	0	142.1413688423	0	0	0	0	0	0	0	211.9366918627	0	0	0	0	0	1003.0438277643	0	0	0	0	129.2669141388	1055.1723237625	0	0	0	0	0	0	0	434.9321834518	597.5347152391	0	0	0	856.7818018886	0	0	0	0	0	0	0	0	0	0	0	0	658.1409400271	0	0	0	0	0	0	0	70.5292095532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1424.3888347301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0	0	0	0	162.9631868386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.0733063630	0	0	0	0	253.8582806931	0	0	0	0	0	0	0	0	0	0	0	113.4627636019	58.1370825768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5585565903	0	0	0	0	0	0	0	0	0	0	110.3500481879	0	0	0	0	929.2620941072	0	0	0	0	0	0	0	0	0	0	0	0	1925.6583575749	0	0	0	0	0	0	0	87.3962429796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	0	0	0	0	162.9631868386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.0733063630	0	0	0	0	253.8582806931	0	0	0	0	0	0	0	0	0	0	0	113.4627636019	58.1370825768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5585565903	0	0	0	0	0	0	0	0	0	0	110.3500481879	0	0	0	0	929.2620941072	0	0	0	0	0	0	0	0	0	0	0	0	1925.6583575749	0	0	0	0	0	0	0	87.3962429796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5713549399	0	0	0	0	0	213.1593724249	0	878.7026199723	0	0	73.5775268502	97.5070935290	0	0	0	0	0	169.8195870974	0	0	0	0	262.6720455274	44.6458239797	125.0126000083	0	0	152.1201887315	0	0	745.1694487642	428.2246517248	0	0	0	452.9877836010	0	0	0	28.7504376667	0	0	0	0	0	0	0	0	0	820.5432289394	754.5008011848	0	0	231.5042378928	0	0	0	0	1152.4417210874	0	0	0	0	319.0322361783	0	0	0	0	0	0	0	0	0	0	0	0	998.3090797233	0	0	0	0	0	0	0	41.3745254186	0	0	0	0	0	0	0	0	0	0	69.5103795067	0	0	0	0	0	620.9641676006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5713549399	0	0	0	0	0	213.1593724249	0	0	0	0	73.5775268502	97.5070935290	0	0	0	0	0	169.8195870974	0	0	0	0	262.6720455274	44.6458239797	125.0126000083	0	0	152.1201887315	0	0	745.1694487642	428.2246517248	0	0	0	452.9877836010	0	0	0	28.7504376667	0	0	0	0	0	0	0	0	0	820.5432289394	754.5008011848	0	0	231.5042378928	0	0	0	0	1152.4417210874	0	0	0	0	319.0322361783	0	0	0	0	0	0	0	0	0	0	0	0	998.3090797233	0	0	0	0	0	0	0	41.3745254186	0	0	0	0	0	0	0	0	0	0	69.5103795067	0	0	0	0	0	620.9641676006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.4470356992	0	0	0	0	0	167.6684056656	0	1492.0402202280	0	0	18.6749658288	117.5568902189	0	0	0	0	0	87.5903922935	0	0	0	0	387.8780377350	87.0708058859	202.0192491888	0	0	306.2073677487	0	0	759.7533661342	729.4083196171	0	0	0	0	0	0	0	39.7696638559	0	0	0	0	0	0	0	0	0	1296.7295666942	0	0	0	358.4017016701	0	0	0	0	1729.1736724857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.5100115482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.8984843655	0	0	0	0	0	1114.3300841328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.4470356992	0	0	0	0	0	167.6684056656	0	0	0	0	18.6749658288	117.5568902189	0	0	0	0	0	87.5903922935	0	0	0	0	359.9909493095	87.0708058859	202.0192491888	0	0	304.1639319696	0	0	759.7533661342	729.4083196171	0	0	0	0	0	0	0	39.7696638559	0	0	0	0	0	0	0	0	0	1145.0541632395	0	0	0	358.4017016701	0	0	0	0	1729.1736724857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.5100115482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.8984843655	0	0	0	0	0	1050.4707174128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway	0	0	0	0	1478.0409598849	0	157.8660447348	293.5326127113	0	0	0	0	0	0	0	1450.8256614861	107.8015162890	0	0	275.3272072624	0	0	0	0	0	1067.9272554557	0	507.7916328989	0	36.3362986691	132.0150602949	0	0	0	0	0	0	483.7411133157	0	42.0964899580	0	0	304.2246950154	119.7793602092	205.4030305970	0	0	1526.3238149925	0	0	1967.9296637124	1495.7329348475	1250.4410467960	0	0	623.8179967922	152.6499383799	0	890.4405018769	0	0	0	1346.0313281340	249.5078874096	731.9282485829	125.5517786712	0	33.6339379534	0	1055.8395719272	2413.8005108593	0	0	530.7678676464	3073.5819593680	0	74.9306047966	0	2947.1651053836	666.4714034052	0	0	0	1056.4234408654	0	0	1876.9566412161	0	240.8496158946	0	0	0	447.8692955265	0	0	0	1520.2959411051	0	0	0	0	0	0	0	546.9807604344	0	0	0	0	0	0	0	0	0	0	52.5768112069	0	0	0	0	0	792.4253401788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	0	0	0	0	1478.0409598849	0	157.8660447348	293.5326127113	0	0	0	0	0	0	0	1450.8256614861	107.8015162890	0	0	275.3272072624	0	0	0	0	0	1067.9272554557	0	507.7916328989	0	36.3362986691	132.0150602949	0	0	0	0	0	0	483.7411133157	0	42.0964899580	0	0	304.2246950154	119.7793602092	205.4030305970	0	0	1526.3238149925	0	0	1967.9296637124	1495.7329348475	1250.4410467960	0	0	623.8179967922	152.6499383799	0	890.4405018769	0	0	0	1346.0313281340	249.5078874096	731.9282485829	125.5517786712	0	33.6339379534	0	736.9125953313	2413.8005108593	0	0	530.7678676464	3073.5819593680	0	74.9306047966	0	2947.1651053836	666.4714034052	0	0	0	1056.4234408654	0	0	1876.9566412161	0	240.8496158946	0	0	0	447.8692955265	0	0	0	1520.2959411051	0	0	0	0	0	0	0	546.9807604344	0	0	0	0	0	0	0	0	0	0	52.5768112069	0	0	0	0	0	739.7404597850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0	0	0	0	1619.6624815806	0	170.4534117013	280.9906351309	0	0	0	0	0	0	0	184.8077130332	0	0	0	337.9190612814	0	0	0	0	0	2421.3720698916	0	3784.7062803481	0	746.8173790540	154.9920358979	0	0	0	0	0	0	0	0	59.2339019776	0	0	946.0812107589	471.1853246304	739.5277271827	0	0	3111.2816411926	0	0	3012.5783108436	2075.4262146724	1573.1146661532	0	0	374.0613456199	451.0810257774	0	1899.1268345277	0	0	0	0	1080.6554086169	562.3245777291	389.1184346407	0	0	0	3091.8852789868	4991.8999422442	0	0	595.7748670845	563.2156114421	0	310.0196840750	0	7824.7583788813	2240.0716150989	0	0	0	2311.3319323697	0	0	3243.2366398589	0	414.9042602675	0	0	0	381.5072929644	0	0	0	1197.7730792523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.3953012349	0	0	598.7689549247	0	0	0	0	0	4673.5671673990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	0	0	0	0	1619.6624815806	0	170.4534117013	280.9906351309	0	0	0	0	0	0	0	184.8077130332	0	0	0	337.9190612814	0	0	0	0	0	2421.3720698916	0	1922.3226758035	0	746.8173790540	154.9920358979	0	0	0	0	0	0	0	0	59.2339019776	0	0	946.0812107589	471.1853246304	739.5277271827	0	0	3111.2816411926	0	0	3012.5783108436	2075.4262146724	1573.1146661532	0	0	374.0613456199	451.0810257774	0	1899.1268345277	0	0	0	0	1080.6554086169	562.3245777291	389.1184346407	0	0	0	2891.1911058048	4991.8999422442	0	0	595.7748670845	563.2156114421	0	310.0196840750	0	7824.7583788813	2240.0716150989	0	0	0	2311.3319323697	0	0	3243.2366398589	0	414.9042602675	0	0	0	381.5072929644	0	0	0	1197.7730792523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.3953012349	0	0	506.9496613680	0	0	0	0	0	3537.1598210762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.8345912508	0	0	0	0	0	0	0	0	0	263.0878223195	0	0	0	0	211.7492524441	0	58.4295609294	0	0	0	0	105.1374581834	0	0	0	0	0	146.1611907542	0	0	0	211.9114043988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1985069019	0	234.4392932978	0	0	0	0	225.9992886903	0	0	0	56.5460576852	429.9318797295	0	125.7164048945	0	122.4702917844	0	0	0	0	0	0	0	0	0	0	0	0	0	24.7524612107	0	0	0	1033.7339102143	0	0	0	0	0	0	0	38.1211649590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.5009373375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
